Filing Date,tractID,COUNTYFP10,Total Filings
1/24/20,13121010511,121,1
1/24/20,13121011303,121,1
1/24/20,13121011426,121,1
1/24/20,13121010304,121,4
1/24/20,13121010301,121,5
1/24/20,13121011626,121,1
1/24/20,13121007802,121,2
1/24/20,13121011417,121,1
1/24/20,13121010400,121,1
1/24/20,13121010514,121,2
1/24/20,13121007704,121,2
1/24/20,13121010603,121,10
1/24/20,13121007703,121,1
1/24/20,13121010512,121,1
1/24/20,13121010114,121,1
1/24/20,13121010119,121,1
1/24/20,13121002500,121,2
1/24/20,13121004300,121,6
1/24/20,13121008601,121,2
1/24/20,13121010513,121,1
1/24/20,13121011301,121,1
1/24/20,13121004100,121,1
1/24/20,13121000500,121,1
1/24/20,13121006300,121,2
1/24/20,13121006602,121,1
1/24/20,13121010001,121,1
1/24/20,13121011623,121,1
1/24/20,13121002600,121,1
1/24/20,13121008902,121,1
1/24/20,13121004000,121,1
1/27/20,13121002400,121,2
1/27/20,13121012300,121,1
1/27/20,13121001500,121,8
1/27/20,13121011305,121,24
1/27/20,13121010603,121,7
1/27/20,13121010304,121,2
1/27/20,13121011427,121,1
1/27/20,13121011410,121,1
1/27/20,13121008800,121,1
1/27/20,13121007705,121,1
1/27/20,13121008601,121,1
1/27/20,13121011411,121,2
1/27/20,13121008902,121,1
1/27/20,13121003100,121,1
1/27/20,13121011306,121,32
1/27/20,13121007704,121,2
1/27/20,13121011202,121,1
1/27/20,13121007806,121,1
1/27/20,13121009402,121,1
1/27/20,13121010301,121,4
1/27/20,13121003800,121,3
1/27/20,13121002500,121,4
1/27/20,13121007802,121,1
1/27/20,13121010511,121,3
1/27/20,13121010510,121,5
1/27/20,13121011303,121,2
1/27/20,13121010400,121,1
1/27/20,13121010516,121,1
1/27/20,13121007604,121,1
1/27/20,13121011414,121,1
1/27/20,13121003600,121,1
1/27/20,13121010514,121,2
1/27/20,13121007808,121,1
1/27/20,13121007001,121,1
1/27/20,13121010508,121,1
1/27/20,13121008000,121,1
1/27/20,13121002300,121,2
1/27/20,13121006300,121,1
1/27/20,13121008500,121,1
1/27/20,13121010515,121,1
1/27/20,13121004800,121,1
1/27/20,13121008102,121,2
1/27/20,13121011201,121,2
1/27/20,13121002800,121,1
1/27/20,13121010507,121,2
1/27/20,13121011619,121,1
1/27/20,13121004400,121,1
1/27/20,13121001100,121,1
1/27/20,13121006602,121,1
1/27/20,13121006000,121,1
1/27/20,13121011900,121,2
1/27/20,13121006500,121,1
1/27/20,13121011301,121,1
1/28/20,13121008301,121,1
1/28/20,13121007200,121,3
1/28/20,13121010513,121,2
1/28/20,13121010516,121,1
1/28/20,13121007300,121,3
1/28/20,13121010301,121,5
1/28/20,13121010510,121,4
1/28/20,13121010304,121,2
1/28/20,13121010514,121,2
1/28/20,13121006400,121,4
1/28/20,13121005000,121,5
1/28/20,13121007805,121,5
1/28/20,13121001800,121,1
1/28/20,13121007705,121,1
1/28/20,13121009102,121,1
1/28/20,13121011421,121,3
1/28/20,13121008102,121,1
1/28/20,13121007807,121,2
1/28/20,13121006500,121,1
1/28/20,13121010515,121,1
1/28/20,13121010400,121,1
1/28/20,13121006000,121,2
1/28/20,13121010511,121,2
1/28/20,13121002300,121,1
1/28/20,13121007602,121,1
1/28/20,13121007001,121,1
1/28/20,13121011303,121,1
1/28/20,13121008700,121,4
1/28/20,13121006602,121,1
1/28/20,13121010507,121,2
1/28/20,13121011301,121,1
1/28/20,13121008400,121,1
1/28/20,13121007806,121,2
1/28/20,13121011201,121,1
1/28/20,13121007900,121,2
1/28/20,13121010604,121,1
1/28/20,13121004100,121,1
1/28/20,13121010303,121,1
1/28/20,13121008201,121,5
1/28/20,13121010508,121,1
1/28/20,13121005700,121,2
1/28/20,13121004400,121,1
1/28/20,13121010119,121,1
1/28/20,13121011305,121,2
1/28/20,13121002900,121,1
1/28/20,13121004300,121,1
1/28/20,13121008601,121,2
1/28/20,13121007603,121,5
1/28/20,13121010118,121,1
1/28/20,13121007002,121,1
1/28/20,13121003100,121,1
1/28/20,13121010601,121,2
1/29/20,13121008700,121,2
1/29/20,13121009000,121,1
1/29/20,13121011800,121,1
1/29/20,13121000600,121,1
1/29/20,13121011405,121,1
1/29/20,13121007602,121,1
1/29/20,13121011201,121,1
1/29/20,13121001700,121,1
1/29/20,13121008102,121,1
1/29/20,13121001001,121,2
1/29/20,13121002300,121,1
1/29/20,13121011612,121,1
1/29/20,13121010510,121,4
1/29/20,13121008301,121,1
1/29/20,13121011202,121,1
1/29/20,13121012300,121,1
1/29/20,13121007900,121,1
1/29/20,13121007807,121,1
1/29/20,13121010601,121,1
1/30/20,13121011619,121,1
1/30/20,13121010508,121,1
1/30/20,13121010513,121,1
1/30/20,13121003900,121,1
1/30/20,13121008202,121,1
1/30/20,13121006300,121,2
1/30/20,13121008700,121,1
1/30/20,13121011900,121,2
1/30/20,13121003600,121,2
1/30/20,13121011800,121,1
1/30/20,13121002400,121,1
1/30/20,13121010510,121,3
1/30/20,13121010507,121,2
1/30/20,13121007900,121,1
1/30/20,13121002300,121,1
1/30/20,13121010106,121,1
1/30/20,13121008102,121,1
1/30/20,13121009402,121,2
1/30/20,13121010117,121,1
1/30/20,13121007300,121,1
1/30/20,13121011202,121,1
1/30/20,13121011614,121,1
1/30/20,13121007001,121,1
1/30/20,13121006900,121,1
1/30/20,13121010604,121,1
1/30/20,13121000200,121,1
1/30/20,13121008602,121,1
1/30/20,13121008800,121,1
1/30/20,13121008301,121,1
1/30/20,13121009601,121,1
1/30/20,13121011303,121,1
1/31/20,13121007604,121,8
1/31/20,13121001700,121,5
1/31/20,13121003500,121,1
1/31/20,13121008904,121,1
1/31/20,13121007200,121,2
1/31/20,13121007806,121,2
1/31/20,13121007500,121,7
1/31/20,13121009402,121,13
1/31/20,13121008102,121,2
1/31/20,13121001800,121,3
1/31/20,13121001300,121,4
1/31/20,13121007704,121,5
1/31/20,13121006900,121,1
1/31/20,13121007805,121,1
1/31/20,13121011405,121,1
1/31/20,13121007400,121,1
1/31/20,13121008400,121,1
1/31/20,13121005502,121,1
1/31/20,13121001201,121,1
1/31/20,13121009801,121,1
1/31/20,13121006100,121,1
1/31/20,13121007802,121,1
1/31/20,13121005700,121,1
1/31/20,13121004100,121,1
1/31/20,13121005501,121,2
1/31/20,13121011000,121,1
1/31/20,13121001500,121,1
1/31/20,13121008800,121,1
1/31/20,13121010507,121,1
2/3/20,13121006601,121,1
2/3/20,13121010304,121,2
2/3/20,13121008301,121,1
2/3/20,13121011305,121,1
2/3/20,13121002300,121,1
2/3/20,13121008601,121,1
2/3/20,13121006900,121,1
2/3/20,13121002800,121,1
2/3/20,13121010001,121,1
2/3/20,13121011614,121,1
2/3/20,13121007300,121,2
2/3/20,13121010604,121,1
2/3/20,13121011201,121,2
2/3/20,13121010603,121,1
2/3/20,13121001700,121,1
2/3/20,13121010118,121,1
2/3/20,13121010512,121,10
2/3/20,13121009502,121,2
2/3/20,13121006500,121,1
2/3/20,13121008102,121,2
2/3/20,13121011303,121,2
2/3/20,13121010301,121,3
2/3/20,13121007400,121,3
2/3/20,13121011900,121,19
2/3/20,13121008000,121,1
2/3/20,13121008700,121,1
2/3/20,13121010122,121,1
2/3/20,13121011100,121,1
2/3/20,13121004100,121,1
2/3/20,13121010209,121,1
2/3/20,13121002400,121,1
2/3/20,13121010510,121,2
2/3/20,13121009603,121,1
2/3/20,13121011301,121,1
2/3/20,13121007704,121,1
2/3/20,13121012300,121,1
2/3/20,13121007001,121,3
2/3/20,13121003800,121,1
2/4/20,13121010117,121,1
2/4/20,13121002800,121,1
2/4/20,13121007300,121,1
2/4/20,13121010516,121,1
2/4/20,13121011619,121,1
2/4/20,13121002400,121,2
2/4/20,13121006300,121,1
2/4/20,13121008000,121,2
2/4/20,13121011202,121,1
2/4/20,13121010114,121,1
2/4/20,13121008400,121,1
2/4/20,13121007603,121,2
2/4/20,13121011405,121,1
2/4/20,13121011305,121,1
2/4/20,13121007200,121,1
2/4/20,13121010507,121,1
2/4/20,13121007805,121,1
2/4/20,13121007900,121,1
2/4/20,13121010510,121,1
2/4/20,13121002600,121,1
2/4/20,13121002900,121,1
2/5/20,13121011414,121,1
2/5/20,13121010106,121,1
2/5/20,13121007805,121,2
2/5/20,13121007602,121,1
2/5/20,13121003900,121,1
2/5/20,13121011410,121,1
2/5/20,13121010303,121,1
2/5/20,13121010113,121,4
2/5/20,13121007500,121,1
2/5/20,13121010507,121,1
2/5/20,13121008102,121,1
2/5/20,13121010510,121,5
2/5/20,13121007001,121,1
2/5/20,13121011000,121,2
2/5/20,13121010212,121,1
2/5/20,13121008302,121,1
2/5/20,13121010301,121,1
2/5/20,13121010513,121,1
2/5/20,13121007300,121,1
2/5/20,13121007703,121,1
2/5/20,13121004900,121,1
2/5/20,13121008903,121,1
2/5/20,13121009603,121,1
2/5/20,13121008601,121,1
2/5/20,13121011201,121,1
2/6/20,13121002100,121,8
2/6/20,13121010002,121,7
2/6/20,13121007602,121,1
2/6/20,13121008902,121,2
2/6/20,13121009200,121,1
2/6/20,13121010115,121,2
2/6/20,13121005502,121,1
2/6/20,13121008302,121,1
2/6/20,13121006802,121,1
2/6/20,13121007500,121,1
2/6/20,13121007300,121,1
2/6/20,13121007807,121,2
2/6/20,13121010515,121,1
2/6/20,13121008102,121,1
2/6/20,13121011000,121,7
2/6/20,13121010210,121,2
2/6/20,13121010507,121,2
2/6/20,13121007002,121,2
2/6/20,13121010603,121,1
2/6/20,13121007704,121,1
2/6/20,13121010512,121,1
2/6/20,13121010604,121,1
2/6/20,13121011202,121,2
2/6/20,13121006900,121,1
2/6/20,13121008400,121,1
2/6/20,13121007900,121,1
2/6/20,13121008601,121,1
2/6/20,13121006000,121,1
2/6/20,13121007001,121,1
2/6/20,13121010510,121,1
2/6/20,13121010800,121,1
2/6/20,13121009900,121,1
2/6/20,13121006200,121,1
2/6/20,13121008700,121,1
2/6/20,13121009404,121,1
2/7/20,13121001300,121,1
2/7/20,13121007805,121,1
2/7/20,13121001100,121,2
2/7/20,13121009300,121,1
2/7/20,13121002400,121,7
2/7/20,13121009603,121,4
2/7/20,13121009802,121,1
2/7/20,13121009102,121,6
2/7/20,13121009404,121,1
2/7/20,13121010400,121,1
2/7/20,13121008500,121,1
2/7/20,13121000400,121,1
2/7/20,13121012000,121,1
2/7/20,13121009402,121,1
2/7/20,13121010516,121,1
2/7/20,13121004200,121,1
2/7/20,13121008202,121,1
2/7/20,13121006602,121,1
2/7/20,13121005200,121,1
2/7/20,13121006100,121,2
2/7/20,13121010301,121,1
2/7/20,13121004400,121,1
2/7/20,13121010515,121,1
2/7/20,13121007002,121,1
2/7/20,13121011306,121,1
2/7/20,13121008902,121,1
2/7/20,13121007500,121,1
2/7/20,13121010119,121,1
2/7/20,13121005000,121,1
2/10/20,13121008301,121,2
2/10/20,13121010511,121,23
2/10/20,13121007604,121,3
2/10/20,13121009101,121,8
2/10/20,13121007703,121,8
2/10/20,13121010119,121,19
2/10/20,13121008902,121,15
2/10/20,13121010210,121,1
2/10/20,13121010211,121,5
2/10/20,13121010508,121,2
2/10/20,13121007002,121,2
2/10/20,13121003900,121,1
2/10/20,13121008201,121,1
2/10/20,13121011800,121,20
2/10/20,13121011303,121,1
2/10/20,13121007500,121,6
2/10/20,13121011900,121,9
2/10/20,13121011425,121,5
2/10/20,13121011202,121,4
2/10/20,13121002900,121,8
2/10/20,13121011621,121,1
2/10/20,13121011201,121,4
2/10/20,13121009402,121,29
2/10/20,13121010301,121,2
2/10/20,13121011410,121,1
2/10/20,13121011614,121,7
2/10/20,13121001201,121,3
2/10/20,13121010114,121,4
2/10/20,13121010110,121,8
2/10/20,13121009502,121,2
2/10/20,13121009603,121,6
2/10/20,13121009102,121,1
2/10/20,13121010212,121,1
2/10/20,13121009601,121,2
2/10/20,13121011622,121,1
2/10/20,13121010510,121,4
2/10/20,13121010515,121,2
2/10/20,13121010601,121,5
2/10/20,13121008102,121,8
2/10/20,13121004400,121,11
2/10/20,13121008700,121,3
2/10/20,13121002400,121,3
2/10/20,13121002500,121,2
2/10/20,13121007706,121,21
2/10/20,13121004900,121,6
2/10/20,13121010800,121,7
2/10/20,13121010106,121,14
2/10/20,13121010113,121,2
2/10/20,13121008400,121,1
2/10/20,13121004800,121,1
2/10/20,13121001001,121,11
2/10/20,13121011405,121,6
2/10/20,13121011611,121,7
2/10/20,13121005502,121,51
2/10/20,13121010118,121,7
2/10/20,13121010123,121,8
2/10/20,13121010512,121,12
2/10/20,13121005000,121,5
2/10/20,13121009403,121,7
2/10/20,13121011414,121,3
2/10/20,13121002800,121,4
2/10/20,13121000500,121,8
2/10/20,13121001800,121,4
2/10/20,13121011620,121,4
2/10/20,13121011619,121,6
2/10/20,13121009602,121,4
2/10/20,13121003000,121,2
2/10/20,13121001100,121,2
2/10/20,13121011305,121,5
2/10/20,13121007806,121,2
2/10/20,13121010122,121,3
2/10/20,13121010002,121,1
2/10/20,13121006802,121,1
2/10/20,13121008000,121,1
2/10/20,13121008601,121,1
2/10/20,13121010513,121,1
2/10/20,13121000400,121,1
2/10/20,13121010516,121,1
2/10/20,13121005700,121,1
2/10/20,13121007400,121,1
2/10/20,13121007200,121,1
2/10/20,13121007602,121,1
2/10/20,13121007802,121,1
2/10/20,13121011625,121,1
2/11/20,13121010113,121,15
2/11/20,13121010211,121,2
2/11/20,13121007706,121,19
2/11/20,13121000100,121,1
2/11/20,13121005800,121,3
2/11/20,13121008902,121,29
2/11/20,13121008700,121,13
2/11/20,13121008102,121,10
2/11/20,13121008903,121,10
2/11/20,13121005200,121,1
2/11/20,13121003000,121,3
2/11/20,13121011614,121,5
2/11/20,13121010510,121,17
2/11/20,13121010513,121,9
2/11/20,13121010601,121,1
2/11/20,13121007300,121,2
2/11/20,13121010303,121,15
2/11/20,13121010603,121,5
2/11/20,13121001100,121,6
2/11/20,13121009601,121,6
2/11/20,13121010507,121,1
2/11/20,13121001600,121,2
2/11/20,13121011414,121,16
2/11/20,13121009700,121,12
2/11/20,13121012000,121,5
2/11/20,13121007001,121,3
2/11/20,13121007802,121,47
2/11/20,13121008301,121,1
2/11/20,13121007704,121,3
2/11/20,13121010512,121,5
2/11/20,13121008601,121,7
2/11/20,13121009502,121,4
2/11/20,13121001800,121,13
2/11/20,13121011421,121,13
2/11/20,13121008904,121,7
2/11/20,13121009200,121,16
2/11/20,13121010122,121,3
2/11/20,13121011422,121,12
2/11/20,13121009000,121,8
2/11/20,13121003900,121,1
2/11/20,13121002100,121,19
2/11/20,13121001900,121,8
2/11/20,13121010210,121,12
2/11/20,13121009102,121,8
2/11/20,13121011616,121,10
2/11/20,13121010106,121,7
2/11/20,13121011410,121,17
2/11/20,13121011423,121,4
2/11/20,13121011626,121,3
2/11/20,13121009602,121,10
2/11/20,13121008400,121,1
2/11/20,13121007807,121,2
2/11/20,13121002600,121,7
2/11/20,13121011305,121,18
2/11/20,13121011617,121,2
2/11/20,13121009101,121,2
2/11/20,13121011420,121,15
2/11/20,13121009603,121,8
2/11/20,13121009801,121,7
2/11/20,13121001400,121,1
2/11/20,13121009402,121,15
2/11/20,13121001201,121,1
2/11/20,13121010205,121,10
2/11/20,13121011621,121,2
2/11/20,13121011619,121,1
2/11/20,13121010119,121,19
2/11/20,13121007806,121,1
2/11/20,13121010120,121,2
2/11/20,13121010110,121,5
2/11/20,13121003100,121,3
2/11/20,13121010117,121,3
2/11/20,13121010212,121,2
2/11/20,13121010604,121,1
2/11/20,13121005300,121,1
2/11/20,13121010515,121,1
2/11/20,13121006400,121,8
2/11/20,13121007805,121,9
2/11/20,13121002900,121,1
2/11/20,13121010400,121,1
2/11/20,13121006602,121,1
2/11/20,13121008500,121,1
2/11/20,13121001001,121,1
2/11/20,13121000600,121,1
2/11/20,13121008302,121,1
2/11/20,13121010516,121,1
2/11/20,13121010800,121,1
2/11/20,13121010001,121,1
2/11/20,13121011301,121,1
2/12/20,13121010507,121,4
2/12/20,13121007802,121,30
2/12/20,13121011306,121,7
2/12/20,13121006700,121,4
2/12/20,13121007604,121,17
2/12/20,13121007500,121,4
2/12/20,13121004400,121,3
2/12/20,13121008700,121,8
2/12/20,13121007100,121,2
2/12/20,13121011610,121,6
2/12/20,13121007704,121,5
2/12/20,13121006000,121,8
2/12/20,13121010210,121,13
2/12/20,13121005800,121,1
2/12/20,13121008102,121,8
2/12/20,13121009403,121,18
2/12/20,13121007001,121,5
2/12/20,13121010514,121,18
2/12/20,13121010113,121,23
2/12/20,13121002300,121,2
2/12/20,13121007400,121,4
2/12/20,13121008902,121,11
2/12/20,13121008602,121,3
2/12/20,13121006500,121,1
2/12/20,13121011411,121,20
2/12/20,13121010303,121,14
2/12/20,13121010001,121,3
2/12/20,13121002800,121,10
2/12/20,13121010117,121,10
2/12/20,13121001201,121,1
2/12/20,13121010512,121,3
2/12/20,13121011421,121,2
2/12/20,13121010120,121,11
2/12/20,13121009402,121,3
2/12/20,13121000500,121,9
2/12/20,13121009502,121,4
2/12/20,13121011619,121,4
2/12/20,13121010110,121,2
2/12/20,13121010118,121,3
2/12/20,13121011626,121,1
2/12/20,13121011405,121,11
2/12/20,13121001001,121,8
2/12/20,13121010002,121,8
2/12/20,13121010513,121,10
2/12/20,13121005000,121,2
2/12/20,13121011303,121,9
2/12/20,13121010205,121,8
2/12/20,13121010800,121,2
2/12/20,13121003500,121,1
2/12/20,13121007806,121,16
2/12/20,13121009603,121,6
2/12/20,13121002900,121,2
2/12/20,13121011420,121,1
2/12/20,13121011616,121,1
2/12/20,13121010106,121,1
2/12/20,13121011623,121,1
2/12/20,13121004100,121,3
2/12/20,13121003900,121,13
2/12/20,13121000100,121,3
2/12/20,13121011800,121,10
2/12/20,13121009102,121,1
2/12/20,13121004200,121,6
2/12/20,13121005502,121,1
2/12/20,13121011201,121,11
2/12/20,13121011412,121,5
2/12/20,13121010115,121,5
2/12/20,13121007805,121,1
2/12/20,13121011618,121,4
2/12/20,13121011611,121,4
2/12/20,13121010209,121,1
2/12/20,13121010114,121,1
2/12/20,13121011414,121,4
2/12/20,13121004800,121,5
2/12/20,13121011614,121,1
2/12/20,13121009200,121,3
2/12/20,13121010301,121,8
2/12/20,13121010603,121,1
2/12/20,13121006100,121,2
2/12/20,13121007300,121,5
2/12/20,13121003600,121,8
2/12/20,13121011900,121,5
2/12/20,13121007603,121,1
2/12/20,13121002100,121,2
2/12/20,13121008800,121,3
2/12/20,13121007807,121,2
2/12/20,13121008400,121,4
2/12/20,13121010515,121,1
2/12/20,13121010304,121,1
2/12/20,13121010510,121,1
2/12/20,13121012300,121,1
2/12/20,13121010516,121,1
2/12/20,13121006300,121,1
2/12/20,13121010119,121,1
2/12/20,13121008301,121,2
2/12/20,13121008201,121,1
2/12/20,13121003000,121,2
2/12/20,13121008601,121,2
2/12/20,13121010601,121,2
2/12/20,13121007706,121,1
2/12/20,13121001100,121,2
2/13/20,13121011424,121,1
2/13/20,13121006602,121,1
2/13/20,13121011625,121,1
2/13/20,13121012300,121,1
2/13/20,13121008201,121,1
2/13/20,13121011626,121,6
2/13/20,13121008902,121,8
2/13/20,13121011303,121,6
2/13/20,13121010516,121,1
2/13/20,13121010303,121,17
2/13/20,13121011623,121,8
2/13/20,13121009802,121,1
2/13/20,13121009200,121,11
2/13/20,13121000500,121,1
2/13/20,13121010603,121,15
2/13/20,13121011305,121,12
2/13/20,13121010510,121,48
2/13/20,13121010513,121,12
2/13/20,13121010119,121,25
2/13/20,13121011420,121,8
2/13/20,13121001001,121,2
2/13/20,13121009000,121,7
2/13/20,13121010212,121,1
2/13/20,13121011201,121,12
2/13/20,13121010117,121,17
2/13/20,13121004300,121,7
2/13/20,13121003800,121,3
2/13/20,13121004200,121,3
2/13/20,13121007603,121,1
2/13/20,13121003900,121,1
2/13/20,13121011412,121,7
2/13/20,13121010002,121,5
2/13/20,13121011621,121,1
2/13/20,13121009101,121,3
2/13/20,13121010301,121,2
2/13/20,13121001002,121,1
2/13/20,13121011613,121,3
2/13/20,13121009102,121,4
2/13/20,13121007805,121,1
2/13/20,13121011620,121,1
2/13/20,13121006000,121,1
2/13/20,13121010210,121,4
2/13/20,13121007802,121,1
2/13/20,13121010118,121,16
2/13/20,13121008102,121,6
2/13/20,13121007200,121,1
2/13/20,13121007704,121,2
2/13/20,13121010512,121,8
2/13/20,13121007900,121,4
2/13/20,13121009403,121,1
2/13/20,13121006700,121,6
2/13/20,13121010114,121,2
2/13/20,13121008601,121,4
2/13/20,13121004800,121,2
2/13/20,13121008700,121,11
2/13/20,13121010604,121,4
2/13/20,13121011202,121,1
2/13/20,13121009502,121,3
2/13/20,13121010514,121,1
2/13/20,13121009602,121,1
2/13/20,13121009601,121,1
2/13/20,13121011616,121,3
2/13/20,13121011615,121,1
2/13/20,13121007400,121,1
2/13/20,13121009700,121,1
2/13/20,13121010800,121,5
2/13/20,13121011000,121,3
2/14/20,13121009101,121,1
2/14/20,13121010513,121,20
2/14/20,13121007807,121,1
2/14/20,13121010400,121,1
2/14/20,13121010512,121,11
2/14/20,13121008700,121,2
2/14/20,13121008301,121,1
2/14/20,13121005700,121,2
2/14/20,13121007805,121,9
2/14/20,13121008903,121,7
2/14/20,13121010510,121,1
2/14/20,13121010303,121,1
2/14/20,13121007400,121,21
2/14/20,13121007704,121,1
2/14/20,13121010514,121,23
2/14/20,13121007300,121,6
2/14/20,13121007002,121,1
2/14/20,13121008500,121,1
2/14/20,13121009601,121,4
2/14/20,13121001202,121,4
2/14/20,13121001001,121,1
2/14/20,13121009200,121,14
2/14/20,13121001700,121,1
2/14/20,13121011303,121,2
2/14/20,13121010119,121,2
2/14/20,13121011616,121,1
2/14/20,13121007806,121,4
2/14/20,13121010301,121,2
2/14/20,13121005000,121,5
2/14/20,13121010212,121,4
2/14/20,13121012000,121,1
2/14/20,13121010118,121,15
2/14/20,13121003800,121,1
2/14/20,13121008102,121,4
2/14/20,13121010511,121,2
2/14/20,13121006602,121,1
2/14/20,13121009801,121,1
2/14/20,13121010002,121,1
2/14/20,13121006000,121,3
2/14/20,13121002300,121,1
2/14/20,13121008902,121,1
2/14/20,13121010204,121,1
2/14/20,13121007500,121,1
2/14/20,13121011421,121,1
2/14/20,13121011305,121,1
2/14/20,13121010508,121,1
2/14/20,13121004000,121,1
2/14/20,13121012300,121,1
2/14/20,13121007802,121,1
2/17/20,13121010208,121,7
2/17/20,13121009200,121,9
2/17/20,13121011305,121,87
2/17/20,13121007706,121,24
2/17/20,13121009402,121,1
2/17/20,13121001202,121,15
2/17/20,13121010118,121,3
2/17/20,13121010123,121,8
2/17/20,13121007802,121,3
2/17/20,13121010507,121,10
2/17/20,13121007400,121,10
2/17/20,13121007704,121,1
2/17/20,13121006700,121,5
2/17/20,13121008800,121,1
2/17/20,13121011303,121,3
2/17/20,13121007703,121,20
2/17/20,13121010510,121,12
2/17/20,13121000600,121,2
2/17/20,13121002900,121,1
2/17/20,13121010122,121,2
2/17/20,13121002800,121,12
2/17/20,13121007705,121,8
2/17/20,13121009000,121,5
2/17/20,13121000100,121,1
2/17/20,13121008904,121,7
2/17/20,13121008902,121,8
2/17/20,13121010303,121,11
2/17/20,13121010113,121,1
2/17/20,13121007805,121,6
2/17/20,13121012000,121,5
2/17/20,13121010002,121,4
2/17/20,13121011414,121,1
2/17/20,13121001002,121,2
2/17/20,13121009501,121,3
2/17/20,13121010603,121,4
2/17/20,13121007100,121,2
2/17/20,13121001700,121,2
2/17/20,13121010601,121,1
2/17/20,13121010205,121,1
2/17/20,13121010513,121,2
2/17/20,13121011900,121,1
2/17/20,13121010209,121,4
2/17/20,13121010512,121,1
2/17/20,13121011202,121,2
2/17/20,13121010508,121,1
2/17/20,13121006602,121,1
2/17/20,13121008400,121,1
2/17/20,13121007808,121,1
2/17/20,13121005700,121,1
2/17/20,13121010604,121,20
2/17/20,13121008601,121,2
2/17/20,13121011620,121,1
2/17/20,13121009101,121,2
2/17/20,13121001500,121,1
2/17/20,13121010516,121,1
2/17/20,13121005200,121,1
2/17/20,13121007001,121,1
2/17/20,13121007500,121,5
2/17/20,13121010301,121,1
2/17/20,13121005502,121,1
2/17/20,13121008202,121,1
2/17/20,13121007300,121,1
2/17/20,13121010511,121,1
2/17/20,13121007603,121,1
2/17/20,13121007604,121,3
2/18/20,13121010303,121,7
2/18/20,13121010507,121,4
2/18/20,13121010603,121,32
2/18/20,13121003500,121,3
2/18/20,13121010510,121,13
2/18/20,13121010516,121,3
2/18/20,13121002600,121,2
2/18/20,13121011305,121,9
2/18/20,13121010209,121,1
2/18/20,13121010512,121,13
2/18/20,13121011306,121,23
2/18/20,13121007705,121,5
2/18/20,13121005700,121,9
2/18/20,13121007002,121,5
2/18/20,13121007704,121,1
2/18/20,13121007603,121,8
2/18/20,13121007300,121,8
2/18/20,13121002900,121,1
2/18/20,13121008800,121,1
2/18/20,13121011614,121,5
2/18/20,13121005000,121,1
2/18/20,13121001002,121,21
2/18/20,13121008301,121,2
2/18/20,13121009402,121,8
2/18/20,13121008000,121,2
2/18/20,13121007806,121,1
2/18/20,13121008904,121,4
2/18/20,13121004900,121,2
2/18/20,13121008102,121,2
2/18/20,13121009601,121,1
2/18/20,13121010301,121,1
2/18/20,13121010514,121,3
2/18/20,13121010122,121,8
2/18/20,13121010113,121,1
2/18/20,13121002800,121,9
2/18/20,13121010114,121,6
2/18/20,13121011303,121,1
2/18/20,13121001100,121,7
2/18/20,13121003000,121,1
2/18/20,13121007808,121,4
2/18/20,13121002100,121,3
2/18/20,13121010001,121,2
2/18/20,13121011422,121,1
2/18/20,13121011420,121,1
2/18/20,13121004200,121,1
2/18/20,13121006300,121,3
2/18/20,13121006700,121,1
2/18/20,13121001001,121,1
2/18/20,13121011618,121,1
2/18/20,13121009200,121,1
2/18/20,13121007500,121,1
2/18/20,13121011623,121,2
2/18/20,13121000500,121,1
2/18/20,13121010119,121,3
2/18/20,13121008500,121,1
2/18/20,13121010205,121,1
2/18/20,13121000600,121,1
2/18/20,13121009603,121,1
2/18/20,13121011202,121,1
2/18/20,13121004100,121,1
2/18/20,13121010210,121,1
2/18/20,13121011301,121,1
2/18/20,13121012300,121,1
2/18/20,13121010511,121,1
2/18/20,13121002500,121,1
2/18/20,13121003800,121,2
2/18/20,13121007805,121,2
2/18/20,13121009602,121,1
2/18/20,13121004300,121,1
2/18/20,13121011610,121,1
2/19/20,13121011306,121,22
2/19/20,13121010513,121,11
2/19/20,13121010512,121,29
2/19/20,13121010511,121,5
2/19/20,13121011201,121,6
2/19/20,13121002900,121,1
2/19/20,13121008302,121,1
2/19/20,13121009601,121,2
2/19/20,13121007300,121,6
2/19/20,13121010208,121,27
2/19/20,13121004400,121,4
2/19/20,13121011614,121,2
2/19/20,13121010301,121,11
2/19/20,13121009402,121,2
2/19/20,13121007805,121,4
2/19/20,13121010110,121,7
2/19/20,13121001001,121,7
2/19/20,13121011611,121,1
2/19/20,13121009404,121,1
2/19/20,13121001900,121,1
2/19/20,13121007806,121,5
2/19/20,13121010120,121,2
2/19/20,13121007603,121,7
2/19/20,13121011202,121,2
2/19/20,13121011900,121,8
2/19/20,13121003500,121,10
2/19/20,13121006300,121,2
2/19/20,13121007703,121,5
2/19/20,13121007802,121,2
2/19/20,13121010603,121,5
2/19/20,13121011420,121,2
2/19/20,13121008102,121,8
2/19/20,13121006900,121,1
2/19/20,13121010113,121,1
2/19/20,13121003100,121,2
2/19/20,13121011303,121,20
2/19/20,13121007704,121,3
2/19/20,13121007604,121,2
2/19/20,13121003900,121,2
2/19/20,13121010510,121,1
2/19/20,13121003600,121,1
2/19/20,13121010507,121,3
2/19/20,13121010514,121,1
2/19/20,13121011421,121,5
2/19/20,13121010118,121,10
2/19/20,13121010516,121,4
